"report number","date","weather","latitude","longitude"
"MCP272300B6","2025-12-14","Clear",39.08377008,-77.07777116
"MCP3329005H","2025-12-14","Unknown",38.9872302,-77.02658943
"MCP34550017","2025-12-14","Clear",39.03940373,-77.05437641
"MCP2298019V","2025-12-14","Snow",39.20800512,-77.22959564
"MCP3031007S","2025-12-14","Clear",39.23271333,-77.056579
"MCP33580042","2025-12-14","Unknown",39.05462914,-77.06655648
"DD558300BV","2025-12-14","Clear",39.09133045,-77.16492736
"MCP2732001M","2025-12-14","Clear",39.19323861,-77.0263524
"DD56590015","2025-12-14","Clear",39.06011172,-77.12020431
"MCP3253002Y","2025-12-14","Snow",39.10946333,-77.18839233
"MCP3453001S","2025-12-14","Snow",39.10565116,-76.91092802
"EJ7908003M","2025-12-14","Snow",39.14265288,-77.22090416
"MCP34560014","2025-12-14","Snow",39.10465734,-77.0506246
"MCP3457001N","2025-12-14","Snow",39.06657315,-76.9599894
"MCP2000002C","2025-12-13","Blowing Snow",39.2768063,-77.1344599
"MCP33130032","2025-12-13","Clear",39.108351,-77.08123783
"MCP25390036","2025-12-13","Clear",39.04425055,-77.14360977
"MCP9322002B","2025-12-13","Rain",39.15257067,-77.06702483
"MCP34550015","2025-12-13","Clear",39.05179983,-77.05121483
"MCP3360002M","2025-12-13","Clear",39.11473577,-77.18581513
"MCP3257009V","2025-12-13","Clear",39.04688293,-77.10553037
"DD5681001C","2025-12-13","Rain",39.0914983,-77.17860467
"MCP298700B2","2025-12-13","Clear",39.04090967,-76.985862
"MCP30580065","2025-12-13","Clear",39.10254783,-77.22004767
"MCP33170049","2025-12-13","Clear",39.08283257,-76.94806122
"MCP3085006P","2025-12-13","Clear",39.03062533,-77.0783625
"MCP3334003J","2025-12-13","Clear",39.02047344,-77.04464623
"MCP21600040","2025-12-13","Clear",39.1544282,-77.20917891
"MCP2760007Y","2025-12-13","Clear",39.16515267,-77.19187933
"MCP2162005R","2025-12-13","Clear",39.04454717,-77.11207283
"MCP320000H3","2025-12-13","Clear",39.0181755,-77.20905517
"MCP2752007K","2025-12-13","Clear",38.96244242,-77.08829704
"EJ78700081","2025-12-13","Cloudy",39.11432229,-77.2093764
"MCP3356003L","2025-12-13","Clear",39.17696213,-77.26425866
"MCP33350042","2025-12-13","Clear",39.01957133,-77.0136505
"MCP3380003Z","2025-12-13","Clear",39.03628039,-77.05763855
"MCP3395004M","2025-12-13","Clear",38.98590183,-77.103424
"MCP2687004W","2025-12-13","Clear",38.96347735,-77.09140961
"MCP2771005P","2025-12-13","Cloudy",39.11884511,-77.0210672
"HA2526000Q","2025-12-13","Clear",39.05303921,-77.05093336
"MCP9442004S","2025-12-13","Clear",39.15322045,-77.15121551
"MCP120500DH","2025-12-13","Clear",38.99512267,-77.03812717
"EJ7898007L","2025-12-13","Clear",39.14113813,-77.19356583
"EJ7898007K","2025-12-13","Clear",39.14456783,-77.20242967
"EJ7884007P","2025-12-13","Clear",39.15302785,-77.17812622
"MCP3213002J","2025-12-13","Clear",39.08505833,-76.9405235
"MCP3398001Z","2025-12-13","Clear",39.16509431,-77.16859916
"MCP28500033","2025-12-13","Clear",39.15927633,-77.2070665
"MCP29480084","2025-12-13","Unknown",39.05430565,-77.06714819
"MCP33800040","2025-12-12","Clear",39.04782773,-77.0571638
"MCP3231001N","2025-12-12","Clear",38.94874292,-77.10142934
"EJ7879004M","2025-12-12","Clear",39.14357176,-77.19501702
"MCP268900DP","2025-12-12","Clear",39.04387819,-77.17954019
"MCP32250065","2025-12-12","Clear",38.99173917,-77.03050169
"MCP3396002R","2025-12-12","Clear",39.049172,-77.068636
"MCP3030008J","2025-12-12","Clear",38.95873145,-77.12003668
"MCP33810036","2025-12-12","Clear",39.20210648,-77.24607417
"MCP32940037","2025-12-12","Clear",39.1674505,-77.17350167
"MCP31900078","2025-12-12","Clear",39.10973499,-77.07566617
"MCP2967007K","2025-12-12","Clear",39.02228558,-77.10275344
"MCP3378001Y","2025-12-12","Clear",39.05969189,-77.04981497
"MCP34360025","2025-12-12","Clear",39.09548861,-76.93792638
"MCP2780008X","2025-12-12","Cloudy",39.18023657,-77.26867878
"MCP3337004K","2025-12-12","Clear",39.05269768,-77.05094158
"MCP3473001B","2025-12-12","Clear",38.98600433,-77.026724
"MCP3376002V","2025-12-12","Clear",39.03797176,-77.05693097
"MCP31930079","2025-12-12","Clear",39.03974731,-77.0557554
"MCP1260001N","2025-12-12","Clear",39.19712848,-77.2168847
"MCP3148008V","2025-12-12","Cloudy",38.99889778,-77.11842645
"MCP3036002X","2025-12-12","Clear",39.17049176,-77.20899909
"MCP3148008T","2025-12-12","Cloudy",39.04902988,-77.11696828
"MCP2270005G","2025-12-12","Clear",39.038228,-77.11368117
"MCP156300C6","2025-12-12","Cloudy",39.07609341,-77.16251248
"MCP34260032","2025-12-12","Clear",39.04526117,-77.1131135
"MCP3127005M","2025-12-12","Clear",38.98920302,-77.09773135
"MCP22310096","2025-12-12","Cloudy",39.14230755,-77.22015569
"MCP2816004Z","2025-12-12","Clear",39.13405167,-77.122495
"DD56590014","2025-12-12","Clear",39.08406282,-77.15317938
"MCP22310095","2025-12-12","Cloudy",39.14987745,-77.21346168
"MCP2545001X","2025-12-12","Cloudy",39.05219217,-77.05596633
"MCP2181005P","2025-12-12","Cloudy",39.09393116,-76.99274466
"MCP2159003X","2025-12-12","Unknown",39.27362662,-77.21394492
"MCP3429001X","2025-12-12","Clear",39.0749265,-77.09496983
"MCP33120076","2025-12-12","Clear",39.08578837,-76.95061624
"MCP3453001P","2025-12-12","Clear",39.03368761,-77.00210242
"MCP2349001L","2025-12-12","Clear",39.22475185,-77.42634895
"MCP3442001C","2025-12-12","Clear",39.0506042,-77.11469472
"MCP3428000X","2025-12-12","Clear",39.03341699,-77.06379336
"MCP3097003P","2025-12-11","Clear",39.0035986,-76.98734625
"MCP3163009N","2025-12-11","Clear",39.03480217,-77.106962
"MCP3397001R","2025-12-11","Clear",39.05271367,-76.95155483
"MCP3040008V","2025-12-11","Clear",39.16613233,-77.0153775
"MCP3390002L","2025-12-11","Clear",39.17689617,-77.26438847
"MCP3090009G","2025-12-11","Clear",39.16011903,-77.1920653
"MCP3170004N","2025-12-11","Clear",39.17860884,-77.26766154
"MCP3441001V","2025-12-11","Clear",39.02247933,-77.10292984
"MCP33820035","2025-12-11","Clear",39.07584113,-77.00244225
"MCP2930005W","2025-12-11","Clear",39.10613861,-77.00150334
"MCP2967007J","2025-12-11","Clear",38.9931871,-77.12042162
"MCP33470039","2025-12-11","Clear",38.96377738,-77.08711728
"MCP3303002F","2025-12-11","Clear",39.21132925,-77.23935722
"MCP32330064","2025-12-11","Clear",38.99798476,-77.00437535
"MCP272300B5","2025-12-11","Clear",39.01399181,-77.04150971
"MCP2805005B","2025-12-11","Clear",39.02790683,-77.22096483
"MCP3258005V","2025-12-11","Clear",39.0366851,-77.05274314
"MCP2921005X","2025-12-11","Clear",39.17643039,-77.23852325
"MCP289200JT","2025-12-11","Clear",39.00863059,-77.04076006
"MCP268900DL","2025-12-11","Clear",39.06827217,-77.2113005
"MCP30500079","2025-12-11","Clear",39.07883591,-77.07587069
"MCP3127005L","2025-12-11","Clear",38.98660055,-77.09001808
"MCP33820034","2025-12-11","Clear",39.03613088,-77.08448027
"MCP3389001M","2025-12-11","Clear",38.99900805,-77.02613007
"MCP30680070","2025-12-11","Clear",38.96521065,-77.08766798
"MCP31710032","2025-12-11","Clear",39.17088179,-77.26143007
"MCP3307003F","2025-12-11","Clear",39.08497145,-77.04581191
"MCP3404002F","2025-12-11","Clear",39.01161542,-76.97899087
"MCP34000031","2025-12-11","Snow",39.06087062,-76.99642769
"MCP34300018","2025-12-11","Clear",38.98961667,-77.02578143
"MCP32010091","2025-12-11","Clear",39.19144875,-77.24535017
"MCP3254004X","2025-12-11","Cloudy",39.20672667,-77.24668833
"MCP0617007M","2025-12-11","Unknown",39.15582981,-77.06105911
"EJ7887006H","2025-12-11","Clear",39.15410367,-77.21424883
"MCP209400Q6","2025-12-11","Clear",39.01394767,-77.09004933
"MCP233900CB","2025-12-11","Clear",39.09639333,-77.13446517
"MCP3136007R","2025-12-11","Clear",38.98049015,-76.98952536
"MCP3300003L","2025-12-11","Clear",39.07879902,-77.08017173
"MCP34120025","2025-12-11","Clear",39.07582239,-77.00194133
"MCP2771005R","2025-12-10","Unknown",39.0966885,-77.1017455
"MCP2516006F","2025-12-10","Cloudy",39.2640435,-77.281641
"MCP219800J9","2025-12-10","Cloudy",39.119198,-77.18246467
"MCP2656007F","2025-12-10","Clear",39.03750174,-77.05954922
"MCP33820033","2025-12-10","Clear",39.074837,-77.04570446
"MCP2967007H","2025-12-10","Clear",39.04488951,-77.12052362
"MCP233900C8","2025-12-10","Clear",39.10337843,-77.15602789
"DD5631006F","2025-12-10","Clear",39.07445117,-77.11426233
"MCP2708009T","2025-12-10","Clear",39.02255035,-76.97747768
"MCP3258005S","2025-12-10","Clear",39.03192539,-77.04842094
"MCP2708009V","2025-12-10","Clear",39.02449764,-76.97955103
"MCP3163009M","2025-12-10","Clear",39.02664867,-77.10376167
"MCP3390002K","2025-12-10","Clear",39.17755284,-77.27116251
"MCP3030008H","2025-12-10","Clear",38.98472584,-77.09671283
"MCP31370027","2025-12-10","Clear",39.05886298,-76.96939559
"MCP3441001T","2025-12-10","Clear",39.04407399,-77.07621588
"MCP3258005R","2025-12-10","Clear",39.03648283,-77.03301817
"MCP3262006K","2025-12-10","Clear",39.04169183,-76.99386663
"MCP1310000Q","2025-12-10","Clear",39.04036117,-77.2216975
"MCP22910095","2025-12-10","Rain",39.03334633,-77.2370845
"MCP3127005K","2025-12-10","Cloudy",38.96184108,-77.08612647
"MCP233900C7","2025-12-10","Clear",38.9930294,-77.1067536
"EJ78950084","2025-12-10","Cloudy",39.14193833,-77.22279283
"MCP3228006Y","2025-12-10","Clear",39.0081729,-76.97966832
"MCP301000CM","2025-12-10","Cloudy",39.03122858,-77.07476651
"MCP33300034","2025-12-10","Cloudy",39.04045525,-77.05642646
"MCP3113007T","2025-12-10","Clear",39.00974776,-77.04062817
"DD56570033","2025-12-10","Cloudy",39.07552929,-77.11722144
"MCP2866009B","2025-12-10","Cloudy",39.06636226,-77.15988321
"MCP3341005R","2025-12-10","Clear",39.06113023,-77.05152069
"MCP3432002J","2025-12-10","Clear",39.01394233,-77.04214641
"EJ787300BV","2025-12-10","Cloudy",39.10597263,-77.21944145
"MCP2329003K","2025-12-10","Clear",39.14876165,-77.14692595
"MCP235300DK","2025-12-10","Cloudy",39.01417772,-77.20072157
"MCP2961004V","2025-12-10","Clear",39.15318567,-77.06695683
"MCP2077006P","2025-12-10","Cloudy",39.02474948,-77.12531781
"EJ7885004M","2025-12-10","Clear",39.13556262,-77.19385746
"MCP31710031","2025-12-10","Clear",39.1959165,-77.272554
"MCP1260001M","2025-12-10","Clear",39.23891733,-77.21299917
"MCP30170033","2025-12-10","Clear",39.16163006,-77.15948179
"DD5662001D","2025-12-09","Clear",39.07402256,-77.1643425
"MCP235800F8","2025-12-09","Clear",39.02803044,-77.14478357
"MCP34000030","2025-12-09","Clear",39.06948832,-76.96147885
"MCP3431001G","2025-12-09","Clear",39.16293,-77.28267333
"MCP3127005J","2025-12-09","Clear",38.988058,-77.09941033
"MCP3431001F","2025-12-09","Clear",39.15714,-77.27565167
"DD558300BT","2025-12-09","Clear",39.11454466,-77.16419511
"MCP33820032","2025-12-09","Clear",39.05694657,-77.0498992
"MCP3271006P","2025-12-09","Clear",38.99627401,-77.04123506
"MCP29740061","2025-12-09","Clear",39.01911766,-76.97684984
"MCP2445007S","2025-12-09","Cloudy",39.15568,-77.27688167
"MCP120500DF","2025-12-09","Cloudy",39.02915526,-77.07849795
"MCP3439000Y","2025-12-09","Cloudy",39.05971598,-77.08602149
"DD56860014","2025-12-09","Clear",39.07270905,-77.13824398
"MCP2077006N","2025-12-09","Cloudy",39.02178683,-77.14378067
"MCP21870035","2025-12-09","Clear",39.14522583,-77.1737795
"MCP2588008V","2025-12-09","Snow",39.09363224,-77.10250729
"MCP2622005F","2025-12-09","Clear",39.11152895,-76.92869914
"MCP21070074","2025-12-09","Clear",39.17399649,-77.24954281
"MCP2816004Y","2025-12-09","Clear",39.13283833,-77.15917333
"MCP289100FV","2025-12-09","Clear",39.01110865,-77.04110757
"MCP33190047","2025-12-09","Clear",38.98906281,-77.01159992
"MCP3254004W","2025-12-09","Clear",39.18131209,-77.23831545
"MCP220300BC","2025-12-09","Clear",39.05963417,-77.04644333
"MCP28810070","2025-12-09","Clear",39.15418866,-77.28717182
"MCP3392002X","2025-12-09","Clear",39.04744668,-77.05210459
"MCP284600BZ","2025-12-09","Clear",39.07712659,-77.00156421
"MCP2641005G","2025-12-09","Clear",39.06317161,-77.05020348
"MCP33580040","2025-12-09","Clear",39.05729813,-77.07337376
"HA23210004","2025-12-09","Clear",39.10410196,-76.97377335
"EJ79140011","2025-12-08","Clear",39.15237894,-77.21218452
"MCP268900DM","2025-12-08","Clear",39.0715328,-76.9805804
"MCP33170048","2025-12-08","Clear",39.09566549,-76.93814309
"EJ7907002L","2025-12-08","Clear",39.14122903,-77.22254611
"MCP31970055","2025-12-08","Clear",39.10957273,-77.07608818
"MCP32330063","2025-12-08","Clear",38.99826707,-77.00287264
"DD5681001B","2025-12-08","Clear",39.06054179,-77.12331967
"MCP28660099","2025-12-08","Clear",39.00392893,-77.0774066
"DD5671001L","2025-12-08","Clear",39.06526495,-77.14955208
"MCP3356003K","2025-12-08","Clear",39.15657084,-77.26677865
"DD56800023","2025-12-08","Clear",39.079479,-77.1351991
"DD56590013","2025-12-08","Clear",39.0835595,-77.14666229
"MCP3445001F","2025-12-08","Clear",39.02288431,-77.10311111
"MCP3386003R","2025-12-08","Clear",38.963525,-77.08754783
"MCP31970054","2025-12-08","Clear",39.17730409,-77.06843483
"DM84930057","2025-12-08","Clear",38.98636435,-77.01021568
"MCP3085006N","2025-12-08","Clear",39.04713933,-77.11287583
"EJ7899002H","2025-12-08","Clear",39.12612183,-77.21077233
"MCP3408002F","2025-12-08","Clear",39.02152954,-77.01193451
"MCP3453001M","2025-12-08","Clear",39.05639674,-76.96703359
"DD5706000D","2025-12-08","Clear",39.09892206,-77.15431941
"MCP283200CG","2025-12-08","Clear",39.02758105,-77.07727815
"MCP3341005Q","2025-12-08","Clear",39.05625452,-77.08261562
"MCP2351006N","2025-12-08","Cloudy",39.11285559,-77.16216737
"MCP3452001Y","2025-12-08","Cloudy",39.031873,-77.0484455
"MCP320000H1","2025-12-08","Cloudy",39.023161,-77.13048967
"MCP33120075","2025-12-08","Clear",39.05801648,-76.96844172
"MCP3453001L","2025-12-08","Clear",39.01587787,-77.04285912
"MCP2335002R","2025-12-08","Clear",39.21284741,-77.23914389
"MCP33130030","2025-12-08","Clear",39.11685717,-76.96796546
"MCP3313002Z","2025-12-08","Clear",39.1168886,-76.96806741
"MCP3401002F","2025-12-07","Clear",38.99606317,-77.0007905
"DD5643005R","2025-12-07","Clear",39.05886997,-77.12154037
"MCP3231001M","2025-12-07","Clear",38.99187842,-77.09574313
"EJ7888008M","2025-12-07","Clear",39.11647786,-77.19797482
"DD5676001H","2025-12-07","Clear",39.076946,-77.152051
"MCP3387003K","2025-12-07","Clear",38.99823784,-77.00355702
"MCP34260030","2025-12-07","Clear",39.00362883,-77.1101905
"EJ7833009G","2025-12-07","Clear",39.13963406,-77.22199982
"MCP34360024","2025-12-07","Clear",39.06765485,-76.98574851
"MCP33740045","2025-12-07","Clear",39.02498621,-77.14902877
"MCP283200CF","2025-12-07","Clear",39.03004944,-77.12643656
"MCP2641005F","2025-12-07","Clear",39.28647203,-77.20855123
"MCP22860071","2025-12-07","Clear",39.052637,-77.2168585
"MCP2732001L","2025-12-07","Clear",39.15013907,-77.06525813
"MCP34560013","2025-12-07","Clear",39.1012315,-77.024664
"MCP3269004J","2025-12-07","Clear",39.0389561,-76.99211394
"MCP2239003C","2025-12-07","Clear",39.11172306,-77.21022387
"MCP2932009Q","2025-12-07","Clear",39.01965284,-76.9777828
"MCP3213002H","2025-12-07","Clear",39.07368,-76.93967667
"MCP3403002B","2025-12-07","Clear",38.99653028,-77.03168928
"MCP1400001S","2025-12-07","Clear",39.22649393,-77.06910007
"MCP2941005Z","2025-12-07","Clear",39.10947683,-77.21520233
"MCP33880022","2025-12-07","Clear",38.99044791,-77.02401852
"MCP3257009T","2025-12-07","Clear",39.01309773,-77.06251718
"MCP33810035","2025-12-07","Clear",39.14270768,-77.22080424
"MCP3213002G","2025-12-07","Clear",39.07679617,-76.9288655
"MCP1079000H","2025-12-07","Clear",39.15160747,-77.06359379
"MCP1079000G","2025-12-06","Clear",39.14932368,-77.01218263
"MCP3457001M","2025-12-06","Clear",39.11267583,-76.93289983
"MCP2932009P","2025-12-06","Clear",39.03783284,-76.99904194
"MCP2782005V","2025-12-06","Clear",39.09737183,-77.078568
"MCP33350041","2025-12-06","Clear",39.02185293,-77.01517687
"EJ7906003B","2025-12-06","Clear",39.14354218,-77.19303074
"MCP34730019","2025-12-06","Clear",39.01567117,-77.04254683
"MCP34360023","2025-12-06","Clear",39.04563811,-76.95265475
"MCP2298019S","2025-12-06","Cloudy",39.19087416,-77.28084856
"MCP30660035","2025-12-06","Clear",38.96650233,-77.11757033
"MCP2730005N","2025-12-06","Clear",39.18006837,-77.27050905
"DD5663002M","2025-12-06","Cloudy",39.07414496,-77.13522046
"DD5674002C","2025-12-06","Cloudy",39.08385831,-77.1567109
"MCP2776005H","2025-12-06","Cloudy",39.1989885,-77.066055
"MCP2637006G","2025-12-06","Cloudy",39.03861617,-77.15898417
"MCP3429001W","2025-12-06","Clear",39.07566024,-77.09925937
"MCP2195007S","2025-12-06","Clear",39.20351268,-77.25048959
"MCP26030079","2025-12-06","Rain",39.172462,-77.20166067
"DD5706000F","2025-12-06","Rain",39.13195417,-77.16021346
"MCP2582005X","2025-12-05","Snow",39.0663823,-77.06070715
"MCP2932009N","2025-12-05","Snow",39.08506955,-76.94741157
"MCP27880042","2025-12-05","Snow",39.03980217,-77.05489
"MCP26080062","2025-12-05","Snow",39.02563005,-77.02097963
"MCP3221004G","2025-12-05","Rain",39.13545935,-77.15618608
"MCP33480057","2025-12-05","Clear",39.068858,-77.075494
"DD56650034","2025-12-05","Cloudy",39.09977644,-77.18486437
"MCP3148008S","2025-12-05","Cloudy",38.99022901,-77.15246659
"MCP33350040","2025-12-05","Clear",39.07598699,-77.00199689
"DD5701000D","2025-12-05","Clear",39.09415879,-77.13257944
"EJ7907002K","2025-12-05","Rain",39.15146017,-77.17556267
"MCP34730018","2025-12-05","Clear",39.16125033,-77.232992
"DD5676001F","2025-12-05","Clear",39.06747963,-77.12860429
"MCP33290056","2025-12-05","Clear",39.04384283,-76.98751133
"MCP3431001D","2025-12-05","Clear",39.18420328,-77.26509449
"MCP235800F5","2025-12-05","Unknown",39.01878631,-77.21085645
"DM8503002B","2025-12-05","Blowing Snow",38.9711333,-77.00133927
"MCP2460002D","2025-12-05","Cloudy",39.14290554,-77.2224757
"MCP3429001V","2025-12-05","Sleet Or Hail",39.0791617,-77.0871434
"MCP209400Q4","2025-12-05","Snow",39.03454764,-77.12491528
"MCP3290004Q","2025-12-05","Snow",39.01253145,-77.04160457
"DD57050006","2025-12-05","Snow",39.07721937,-77.13942055
"MCP3206002N","2025-12-05","Snow",39.16533833,-77.2049165
"MCP3408002D","2025-12-05","Snow",38.9936865,-77.01318933
"MCP0617007K","2025-12-05","Snow",39.14752232,-77.09464573
"MCP3040008T","2025-12-05","Snow",39.16197733,-77.01101983
"MCP2445007R","2025-12-05","Blowing Snow",39.24360795,-77.27913869
"MCP1465006L","2025-12-05","Snow",39.06638142,-77.16588353
"MCP30790083","2025-12-05","Blowing Snow",39.1628805,-77.2835915
"HA2526000P","2025-12-05","Blowing Snow",39.01781093,-77.0285101
"DD57050005","2025-12-05","Snow",39.09555438,-77.17721044
"MCP157500DS","2025-12-05","Snow",39.1155929,-77.05160032
"MCP2159003W","2025-12-05","Snow",39.215324,-77.251924
"MCP263900HN","2025-12-05","Snow",39.0238135,-77.01270917
"MCP30790082","2025-12-05","Blowing Snow",39.18209593,-77.26835382
"MCP2989003K","2025-12-05","Snow",39.11224348,-77.24076473
"MCP21870034","2025-12-05","Snow",39.12788217,-77.20942783
"MCP3303002D","2025-12-05","Snow",39.18406471,-77.25767145
"MCP0617007J","2025-12-05","Snow",39.10680686,-77.00070404
"MCP1465006K","2025-12-05","Snow",39.1210927,-77.1773022
"MCP3229002V","2025-12-05","Snow",38.97718256,-77.08840057
"MCP2763005L","2025-12-05","Snow",39.18284733,-77.21617789
"MCP263900HM","2025-12-05","Snow",39.05525445,-76.99560036
"MCP2816004X","2025-12-05","Blowing Snow",39.12461785,-77.16446332
"MCP3254004V","2025-12-05","Snow",39.25318257,-77.24031101
"MCP3429001T","2025-12-05","Blowing Snow",39.09637499,-77.10931522
"MCP9366001Y","2025-12-05","Clear",39.16616058,-77.01527566
"MCP33910029","2025-12-05","Clear",39.04167252,-77.05190197
"HA24930007","2025-12-05","Clear",39.20464341,-77.21097958
"MCP308600CD","2025-12-05","Clear",39.17825209,-77.26230112
"MCP33810034","2025-12-04","Clear",39.06919536,-77.04564119
"MCP26990029","2025-12-04","Clear",39.128527,-77.3420215
"MCP3126007G","2025-12-04","Clear",39.23960033,-77.23504717
"MCP2674006S","2025-12-04","Clear",39.30793,-77.19760833
"MCP3113007S","2025-12-04","Clear",39.09894022,-76.93623056
"MCP22910094","2025-12-04","Clear",38.975473,-77.12592767
